,tconst,primary_title,genres,numvotes,averagerating,start_year,runtime_minutes,Comedy,Action,Documentary,Sport,Musical,Animation,Romance,News,Game-Show,Fantasy,Horror,History,Biography,Drama,Music,Sci-Fi,Thriller,Adventure,Family,Crime,Western,Mystery,War
125,tt0458413,A Long Way Down,"['Comedy', 'Drama']",29260,6.4,2014,96.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
126,tt0458481,Sin City: A Dame to Kill For,"['Crime', 'Thriller']",140666,6.5,2014,102.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
127,tt0459748,Generation P,"['Comedy', 'Drama', 'Sci-Fi']",3358,6.8,2011,112.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
131,tt0460890,The Only Living Boy in New York,['Drama'],8727,6.3,2017,89.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
133,tt0461336,Saving Private Perez,"['Adventure', 'Comedy', 'Western']",1727,6.0,2011,105.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
135,tt0462335,High-Rise,"['Drama', 'Horror', 'Sci-Fi']",33746,5.6,2015,119.0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
138,tt0463960,The Devil You Know,"['Mystery', 'Thriller']",1470,3.6,2013,76.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
141,tt0464154,Piranha 3D,"['Comedy', 'Horror']",81327,5.4,2010,88.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
142,tt0464162,Komaram Puli,"['Action', 'Crime', 'Thriller']",1423,3.8,2010,163.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
146,tt0466893,Margaret,['Drama'],14708,6.5,2011,150.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
147,tt0469021,Alan Partridge,"['Action', 'Comedy', 'Crime']",27986,6.9,2013,90.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
151,tt0470752,Ex Machina,"['Drama', 'Mystery', 'Sci-Fi']",424542,7.7,2014,108.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
153,tt0471042,Tower Heist,"['Action', 'Comedy', 'Crime']",125102,6.2,2011,104.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
154,tt0472181,The Smurfs,"['Adventure', 'Animation', 'Comedy']",77577,5.5,2011,103.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
155,tt0472399,The Mechanic,"['Action', 'Crime', 'Thriller']",141254,6.6,2011,93.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
156,tt0473075,Prince of Persia: The Sands of Time,"['Action', 'Adventure', 'Fantasy']",254975,6.6,2010,116.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
161,tt0475290,"Hail, Caesar!","['Comedy', 'Drama', 'Music']",111422,6.3,2016,106.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
163,tt0477080,Unstoppable,"['Action', 'Thriller']",173019,6.8,2010,98.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
164,tt0477302,Extremely Loud & Incredibly Close,"['Adventure', 'Drama', 'Mystery']",93164,6.9,2011,129.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
165,tt0478304,The Tree of Life,"['Drama', 'Fantasy']",156266,6.8,2011,139.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
167,tt0478970,Ant-Man,"['Action', 'Adventure', 'Comedy']",501213,7.3,2015,117.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
170,tt0479997,Season of the Witch,"['Action', 'Adventure', 'Fantasy']",85777,5.4,2011,95.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
171,tt0480239,Atlas Shrugged: Part I,"['Drama', 'Mystery', 'Sci-Fi']",12524,5.7,2011,97.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
172,tt0480255,The Losers,"['Action', 'Adventure', 'Crime']",83876,6.4,2010,97.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
173,tt0480687,Hall Pass,"['Comedy', 'Romance']",113775,5.9,2011,105.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
175,tt0481499,The Croods,"['Action', 'Adventure', 'Animation']",176699,7.2,2013,98.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
177,tt0482461,Barry Munday,"['Comedy', 'Drama', 'Romance']",3846,5.9,2010,95.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
181,tt0485061,U Want Me 2 Kill Him?,"['Drama', 'Thriller']",2288,6.3,2013,92.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
183,tt0485985,Red Tails,"['Action', 'Adventure', 'Drama']",31815,5.9,2012,125.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
187,tt0490215,Silence,"['Adventure', 'Drama', 'History']",85242,7.2,2016,161.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
190,tt0491152,Something Borrowed,"['Comedy', 'Drama', 'Romance']",54314,5.9,2011,112.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
191,tt0491175,Suburbicon,"['Comedy', 'Crime', 'Drama']",31294,5.6,2017,105.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
192,tt0491203,Tulip Fever,"['Drama', 'History', 'Romance']",15037,6.2,2017,105.0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
193,tt0492389,Furry Vengeance,"['Comedy', 'Family']",14700,3.8,2010,92.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
194,tt0493076,Nina,"['Biography', 'Drama', 'Music']",2246,5.3,2016,90.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False
195,tt0493405,CHIPS,"['Action', 'Comedy', 'Crime']",37029,6.0,2017,100.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
196,tt0493949,Ramona and Beezus,"['Adventure', 'Comedy', 'Family']",16086,6.6,2010,103.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
200,tt0496375,Prisoners of the Sun,"['Action', 'Adventure', 'Horror']",1106,3.7,2013,85.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
202,tt0498381,Rings,"['Drama', 'Horror', 'Mystery']",34151,4.5,2017,102.0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
204,tt0756727,Who Is Harry Nilsson (And Why Is Everybody Talkin' About Him?),"['Biography', 'Documentary', 'Music']",1332,7.7,2010,116.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
205,tt0758752,Love & Other Drugs,"['Comedy', 'Drama', 'Romance']",167680,6.7,2010,112.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
206,tt0762138,Syrup,"['Comedy', 'Drama', 'Romance']",10228,5.7,2013,90.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
207,tt0763831,A Thousand Words,"['Comedy', 'Drama']",36387,5.9,2012,91.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
208,tt0765446,Escape from Planet Earth,"['Adventure', 'Animation', 'Comedy']",23298,5.9,2013,89.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
212,tt0768222,Night of the Templar,"['Horror', 'Mystery']",5392,5.9,2013,101.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
213,tt0770703,What's Your Number?,"['Comedy', 'Romance']",67922,6.1,2011,106.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
216,tt0770802,Samsara,"['Documentary', 'Music']",29725,8.5,2011,102.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
217,tt0770828,Man of Steel,"['Action', 'Adventure', 'Sci-Fi']",647288,7.1,2013,143.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
221,tt0775440,Cell,"['Action', 'Drama', 'Horror']",21968,4.3,2016,98.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
223,tt0775489,The Illusionist,"['Animation', 'Drama']",31734,7.5,2010,80.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
224,tt0775543,Night Catches Us,"['Drama', 'Romance']",1390,6.3,2010,90.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
225,tt0780504,Drive,"['Crime', 'Drama']",521495,7.8,2011,100.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
226,tt0780548,Kid Cannabis,"['Biography', 'Comedy', 'Crime']",8924,6.4,2014,110.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
228,tt0780645,War of the Dead,"['Action', 'Adventure', 'Horror']",2378,4.1,2011,86.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
229,tt0780653,The Wolfman,"['Drama', 'Fantasy', 'Horror']",97873,5.8,2010,103.0,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False
232,tt0787442,The Attack,"['Drama', 'Mystery', 'War']",3733,7.1,2012,102.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
233,tt0787474,The Boxtrolls,"['Adventure', 'Animation', 'Comedy']",50763,6.8,2014,96.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
234,tt0787524,The Man Who Knew Infinity,"['Biography', 'Drama']",43575,7.2,2015,108.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
235,tt0790628,The Incredible Burt Wonderstone,"['Adventure', 'Comedy', 'Fantasy']",67549,5.9,2013,100.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
236,tt0790636,Dallas Buyers Club,"['Biography', 'Drama']",402462,8.0,2013,117.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
238,tt0790663,The First Grader,"['Biography', 'Drama', 'Romance']",4052,7.5,2010,103.0,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
239,tt0790724,Jack Reacher,"['Action', 'Crime', 'Thriller']",284547,7.0,2012,130.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
240,tt0790736,R.I.P.D.,"['Action', 'Adventure', 'Comedy']",109078,5.6,2013,96.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
241,tt0790770,Miles Ahead,"['Biography', 'Drama', 'Music']",8498,6.4,2015,100.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False
242,tt0790788,The Yellow Wallpaper,['Thriller'],1695,6.6,2012,115.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
244,tt0795461,Scary Movie 5,['Comedy'],60139,3.5,2013,86.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
245,tt0798817,13,"['Drama', 'Thriller']",38418,6.1,2010,91.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
248,tt0800320,Clash of the Titans,"['Action', 'Adventure', 'Fantasy']",256176,5.8,2010,106.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
249,tt0800325,The Dirt,"['Biography', 'Comedy', 'Drama']",26876,7.0,2019,107.0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
251,tt0800369,Thor,"['Action', 'Adventure', 'Fantasy']",683264,7.0,2011,115.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
252,tt0803061,Red Dog,"['Biography', 'Comedy', 'Drama']",15357,7.4,2011,92.0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
253,tt0803096,Warcraft,"['Action', 'Adventure', 'Fantasy']",225557,6.9,2016,123.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
254,tt0804463,Devil's Knot,"['Biography', 'Crime', 'Drama']",18716,6.1,2013,114.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
256,tt0804497,It's Kind of a Funny Story,"['Comedy', 'Drama', 'Romance']",125583,7.1,2010,101.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
261,tt0808510,Tooth Fairy,"['Comedy', 'Family', 'Fantasy']",37939,5.0,2010,101.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
262,tt0810772,Belle du Seigneur,"['Drama', 'Romance']",1125,5.3,2012,104.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
264,tt0810819,The Danish Girl,"['Biography', 'Drama', 'Romance']",146873,7.1,2015,119.0,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
266,tt0810913,Jack and Jill,['Comedy'],71361,3.3,2011,91.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
267,tt0810922,Take Me Home Tonight,"['Comedy', 'Drama', 'Romance']",48393,6.3,2011,97.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
270,tt0811137,The Do-Deca-Pentathlon,['Comedy'],1627,6.0,2012,76.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
273,tt0814255,Percy Jackson & the Olympians: The Lightning Thief,"['Adventure', 'Family', 'Fantasy']",165108,5.9,2010,118.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
275,tt0815236,She's Out of My League,"['Comedy', 'Romance']",117245,6.4,2010,104.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
277,tt0816442,The Book Thief,"['Drama', 'War']",119023,7.6,2013,131.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
278,tt0816462,Conan the Barbarian,"['Action', 'Adventure', 'Fantasy']",90834,5.2,2011,113.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
280,tt0816692,Interstellar,"['Adventure', 'Drama', 'Sci-Fi']",1299334,8.6,2014,169.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
281,tt0816711,World War Z,"['Action', 'Adventure', 'Horror']",553751,7.0,2013,116.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
282,tt0817177,Flipped,"['Comedy', 'Drama', 'Romance']",74937,7.7,2010,90.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
283,tt0817230,Valentine's Day,"['Comedy', 'Romance']",107171,5.7,2010,125.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
284,tt0817545,The Power of Few,"['Action', 'Crime', 'Drama']",3322,5.2,2013,96.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
288,tt0822847,Priest,"['Action', 'Adventure', 'Fantasy']",108320,5.7,2011,87.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
290,tt0825283,Maximum Ride,"['Action', 'Adventure', 'Comedy']",3913,3.7,2016,88.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
295,tt0829150,Dracula Untold,"['Action', 'Drama', 'Fantasy']",164829,6.3,2014,92.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
296,tt0829176,Gallowwalkers,"['Action', 'Horror', 'Thriller']",6793,3.6,2012,90.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
297,tt0831280,Waking Madison,['Drama'],1317,6.0,2010,89.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
298,tt0831387,Godzilla,"['Action', 'Adventure', 'Sci-Fi']",350687,6.4,2014,123.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
300,tt0835418,The Babymakers,['Comedy'],8147,5.0,2012,95.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
303,tt0837156,Pee-wee's Big Holiday,"['Adventure', 'Comedy', 'Family']",6362,6.2,2016,90.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
305,tt0837562,Hotel Transylvania,"['Animation', 'Comedy', 'Family']",204571,7.1,2012,91.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
306,tt0837563,Pet Sematary,"['Horror', 'Mystery', 'Thriller']",34472,6.0,2019,101.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
308,tt0839742,Bhopal: A Prayer for Rain,['Drama'],1830,7.3,2014,96.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
310,tt0840361,The Town,"['Crime', 'Drama', 'Thriller']",322524,7.6,2010,125.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
313,tt0842926,The Kids Are All Right,"['Comedy', 'Drama', 'Romance']",120656,7.0,2010,106.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
318,tt0844993,Hoodwinked Too! Hood vs. Evil,"['Animation', 'Comedy', 'Crime']",11281,4.8,2011,86.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
324,tt0847825,The Speed of Thought,"['Sci-Fi', 'Thriller']",1503,4.8,2011,93.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
325,tt0848228,The Avengers,"['Action', 'Adventure', 'Sci-Fi']",1183655,8.1,2012,143.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
326,tt0848537,Epic,"['Adventure', 'Animation', 'Family']",95318,6.7,2013,102.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
330,tt0850677,Jack & Diane,"['Drama', 'Horror', 'Romance']",2538,4.5,2012,110.0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
338,tt0857190,The Sweeney,"['Action', 'Crime', 'Drama']",18095,6.1,2012,112.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
339,tt0858411,2001 Maniacs: Field of Screams,"['Comedy', 'Horror']",2141,3.3,2010,84.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
343,tt0859635,Super Troopers 2,"['Comedy', 'Crime', 'Mystery']",20104,6.1,2018,99.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
344,tt0860907,Evangelion: 3.0 You Can (Not) Redo,"['Action', 'Animation', 'Drama']",8215,7.0,2012,96.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
346,tt0862748,Lupin the 3rd,"['Action', 'Adventure', 'Comedy']",1288,5.6,2014,133.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
348,tt0864835,Mr. Peabody & Sherman,"['Adventure', 'Animation', 'Comedy']",57277,6.8,2014,92.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
355,tt0872230,My Soul to Take,"['Horror', 'Mystery', 'Thriller']",18381,4.8,2010,107.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
356,tt0873886,Red State,"['Action', 'Crime', 'Horror']",59266,6.2,2011,88.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
365,tt0878814,Jewtopia,"['Comedy', 'Romance']",1342,4.5,2012,90.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
366,tt0878835,Please Give,"['Comedy', 'Drama']",10652,6.6,2010,87.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
369,tt0879870,Eat Pray Love,"['Drama', 'Romance']",77709,5.8,2010,133.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
371,tt0881320,Sanctum,"['Adventure', 'Drama', 'Thriller']",51318,5.9,2011,108.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False
373,tt0882977,Snitch,"['Action', 'Drama', 'Thriller']",78142,6.5,2013,112.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
374,tt0884214,Wreckage,"['Horror', 'Thriller']",1045,4.3,2010,87.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
376,tt0884726,Legends of Oz: Dorothy's Return,"['Adventure', 'Animation', 'Family']",5351,5.5,2013,88.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
377,tt0884732,The Wedding Ringer,['Comedy'],66893,6.7,2015,101.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
382,tt0889573,The Switch,"['Comedy', 'Drama', 'Romance']",90661,6.1,2010,101.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
385,tt0892318,Letters to Juliet,"['Adventure', 'Comedy', 'Drama']",86137,6.6,2010,105.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
386,tt0892769,How to Train Your Dragon,"['Action', 'Adventure', 'Animation']",611299,8.1,2010,98.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
387,tt0892791,Shrek Forever After,"['Adventure', 'Animation', 'Comedy']",167532,6.3,2010,93.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
389,tt0893412,From Prada to Nada,"['Comedy', 'Drama', 'Romance']",13644,5.6,2011,107.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
390,tt0896872,The Whistleblower,"['Action', 'Biography', 'Crime']",29826,7.2,2010,112.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
393,tt0900387,Suite Française,"['Drama', 'Romance', 'War']",19978,7.0,2014,107.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
394,tt0901504,Psych:9,"['Horror', 'Mystery', 'Thriller']",2072,4.5,2010,98.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
397,tt0903624,The Hobbit: An Unexpected Journey,"['Adventure', 'Family', 'Fantasy']",719629,7.9,2012,169.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
398,tt0903657,Love & Mercy,"['Biography', 'Drama', 'Music']",32238,7.4,2014,121.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False
399,tt0905372,The Thing,"['Horror', 'Mystery', 'Sci-Fi']",111900,6.2,2011,103.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
402,tt0906778,Black Butterflies,"['Biography', 'Drama']",1941,6.2,2011,100.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
406,tt0910885,A Merry Friggin' Christmas,['Comedy'],5415,5.1,2014,88.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
410,tt0914863,Unthinkable,"['Crime', 'Drama', 'Thriller']",80152,7.1,2010,97.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
411,tt0915463,Jackboots on Whitehall,"['Animation', 'Comedy', 'Sci-Fi']",1178,5.3,2010,91.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
414,tt0918575,Victim,"['Horror', 'Thriller']",4113,6.0,2010,90.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
415,tt0918940,The Legend of Tarzan,"['Action', 'Adventure', 'Drama']",150154,6.3,2016,110.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
416,tt0920459,The Happy Housewife,"['Comedy', 'Drama', 'Romance']",2642,6.7,2010,100.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
420,tt0926084,Harry Potter and the Deathly Hallows: Part 1,"['Adventure', 'Fantasy', 'Mystery']",425530,7.7,2010,146.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
423,tt0929618,The Penthouse,['Comedy'],1345,3.7,2010,89.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
429,tt0935075,Rabbit Hole,['Drama'],45357,7.0,2010,91.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
432,tt0938283,The Last Airbender,"['Action', 'Adventure', 'Family']",137734,4.1,2010,103.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
433,tt0938305,Freaky Deaky,"['Comedy', 'Crime', 'Thriller']",6088,6.1,2012,90.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
434,tt0938330,Silent Hill: Revelation,['Horror'],56832,5.0,2012,95.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
