tconst,genres,numvotes,averagerating,start_year,runtime_minutes,Adult,Sport,Sci-Fi,Fantasy,News,Western,Thriller,Family,Game-Show,Mystery,Music,Reality-TV,Animation,Drama,Adventure,Romance,History,Horror,War,Short,Biography,Documentary,Crime,Musical,Comedy,Action,release_date,movie,production_budget,domestic_gross,worldwide_gross,year,month,roi
tt2582846,"['Drama', 'Romance']",315135,7.7,2014,126.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2014-06-06,the fault in our stars,12000000.0,"$124,872,350",307166834.0,2014,6,2459.7236166666667
tt2592614,"['Action', 'Horror', 'Sci-Fi']",74979,5.6,2016,107.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2017-01-27,resident evil: the final chapter,40000000.0,"$26,844,692",314101190.0,2017,1,685.252975
tt2609912,"['Comedy', 'Documentary']",7880,6.8,2013,75.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2013-07-03,kevin hart: let me explain,2500000.0,"$32,244,051",32327255.0,2013,7,1193.0901999999999
tt2622294,['Horror'],123,3.4,2015,100.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2015-02-03,bleeding hearts,1200000.0,$0,0.0,2015,2,-100.0
tt2627798,['Drama'],6,3.8,2011,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2010-01-15,the last station,18000000.0,"$6,617,867",15696146.0,2010,1,-12.799188888888887
tt3436064,['Documentary'],10,7.6,2012,90.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2010-01-15,the last station,18000000.0,"$6,617,867",15696146.0,2010,1,-12.799188888888887
tt2630916,['Documentary'],608,7.7,2014,88.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2014-09-19,pump,2000000.0,"$72,277",72277.0,2014,9,-96.38615
tt2631186,"['Action', 'Drama']",93243,8.1,2015,159.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2015-07-10,baahubali: the beginning,40000000.0,"$6,738,000",26736665.0,2015,7,-33.1583375
tt2637276,['Comedy'],165843,6.3,2015,115.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2015-06-26,ted 2,68000000.0,"$81,476,385",217214143.0,2015,6,219.4325632352941
tt2637294,"['Comedy', 'Mystery', 'Sci-Fi']",34444,5.1,2015,93.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2015-02-20,hot tub time machine 2,14000000.0,"$12,314,651",12826644.0,2015,2,-8.381114285714286
tt2638024,"['Documentary', 'Family']",19,7.9,2013,62.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2015-08-11,the brain that sings,125000.0,$0,0.0,2015,8,-100.0
tt2638144,"['Action', 'Adventure', 'Drama']",37975,5.7,2016,123.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,2016-08-19,ben-hur,95000000.0,"$26,410,477",91669648.0,2016,8,-3.505633684210526
tt2645670,"['Action', 'Adventure', 'Sci-Fi']",974,3.4,2013,90.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2013-12-31,independence daysaster,1800000.0,$0,0.0,2013,12,-100.0
tt2649554,"['Action', 'Drama', 'Mystery']",67921,6.6,2016,112.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2016-03-18,midnight special,18000000.0,"$3,712,282",7680250.0,2016,3,-57.331944444444446
tt2650286,"['Drama', 'Romance']",56,4.5,2012,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2016-07-06,sultan,11000000.0,"$5,599,781",72989781.0,2016,7,563.5434636363636
tt4832640,"['Action', 'Drama', 'Sport']",33371,7.1,2016,170.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2016-07-06,sultan,11000000.0,"$5,599,781",72989781.0,2016,7,563.5434636363636
tt2654360,['Documentary'],882,7.1,2012,88.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2013-04-17,deceptive practice: the mysteries and mentors of ricky jay,500000.0,"$152,449",152449.0,2013,4,-69.5102
tt2655734,"['Drama', 'Fantasy', 'Musical']",469,5.0,2014,90.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2014-12-31,bang bang baby,1000000.0,$0,0.0,2014,12,-100.0
tt2660118,"['Comedy', 'Romance', 'Sport']",557,2.9,2016,90.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2017-01-20,split,5000000.0,"$138,141,585",278964806.0,2017,1,5479.29612
tt3315656,"['Drama', 'Fantasy']",380,3.6,2016,127.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2017-01-20,split,5000000.0,"$138,141,585",278964806.0,2017,1,5479.29612
tt3604256,['Crime'],5,6.8,2016,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2017-01-20,split,5000000.0,"$138,141,585",278964806.0,2017,1,5479.29612
tt4972582,"['Horror', 'Thriller']",358543,7.3,2016,117.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2017-01-20,split,5000000.0,"$138,141,585",278964806.0,2017,1,5479.29612
tt5495666,['Drama'],21,7.0,2016,80.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2017-01-20,split,5000000.0,"$138,141,585",278964806.0,2017,1,5479.29612
tt6147768,"['Action', 'Drama', 'Sport']",189,5.4,2016,123.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2017-01-20,split,5000000.0,"$138,141,585",278964806.0,2017,1,5479.29612
tt2660888,"['Action', 'Adventure', 'Sci-Fi']",209844,7.1,2016,122.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2016-07-22,star trek beyond,185000000.0,"$158,848,340",335802233.0,2016,7,81.51472054054054
tt2671706,['Drama'],86749,7.2,2016,139.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2016-12-16,fences,24000000.0,"$57,682,904",64282881.0,2016,12,167.8453375
tt2674426,"['Drama', 'Romance']",174567,7.4,2016,106.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2016-06-03,me before you,20000000.0,"$56,245,075",208265198.0,2016,6,941.32599
tt2674454,"['Biography', 'Drama', 'History']",12047,6.3,2017,105.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,2017-06-02,churchill,10000000.0,"$1,279,681",7582196.0,2017,6,-24.17804
tt2679042,"['Action', 'Adventure', 'Crime']",80510,5.7,2015,96.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,2015-08-21,hitman: agent 47,35000000.0,"$22,467,450",82182803.0,2015,8,134.80800857142856
tt2690138,"['Comedy', 'Drama']",10066,5.0,2015,101.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2015-05-08,the d train,3000000.0,"$669,688",772366.0,2015,5,-74.25446666666666
tt2690560,"['Comedy', 'Drama']",115,6.1,2015,95.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2015-12-31,shooting the warwicks,250000.0,$0,0.0,2015,12,-100.0
tt2692250,"['Adventure', 'Comedy', 'Family']",93103,6.2,2014,98.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2014-12-19,night at the museum: secret of the tomb,127000000.0,"$113,746,621",353756621.0,2014,12,178.54852047244094
tt2692904,['Drama'],120703,7.1,2013,85.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2014-04-25,locke,2000000.0,"$1,370,646",2088390.0,2014,4,4.4195
tt2693114,"['Drama', 'Horror', 'Thriller']",104,2.3,2013,90.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,2015-08-14,amnesiac,3000000.0,$0,0.0,2015,8,-100.0
tt2837336,"['Drama', 'Horror', 'Mystery']",3129,4.3,2014,90.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,2015-08-14,amnesiac,3000000.0,$0,0.0,2015,8,-100.0
tt2702724,['Comedy'],39096,5.4,2016,99.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2016-04-08,the boss,29000000.0,"$63,077,560",78652207.0,2016,4,171.21450689655174
tt2704210,['Documentary'],9,6.8,2014,90.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2014-10-31,all you need is love,300000.0,$0,3565259.0,2014,10,1088.4196666666667
tt4971480,"['Comedy', 'Romance']",119,5.6,2015,103.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2014-10-31,all you need is love,300000.0,$0,3565259.0,2014,10,1088.4196666666667
tt8161226,"['Comedy', 'Romance']",244,5.8,2018,113.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2014-10-31,all you need is love,300000.0,$0,3565259.0,2014,10,1088.4196666666667
tt2704752,"['Adventure', 'Documentary', 'History']",506,7.7,2014,90.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,2015-01-30,above and beyond,1300000.0,"$288,751",288751.0,2015,1,-77.78838461538462
tt2704998,"['Action', 'Comedy', 'Crime']",163279,7.0,2018,100.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,2018-02-23,game night,37000000.0,"$69,179,066",117378084.0,2018,2,217.23806486486487
tt2708782,['Drama'],814,5.3,2013,92.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2019-03-22,us,20000000.0,"$175,006,930",254210310.0,2019,3,1171.05155
tt4862056,['Comedy'],14,8.3,2015,75.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2019-03-22,us,20000000.0,"$175,006,930",254210310.0,2019,3,1171.05155
tt6857112,"['Horror', 'Mystery', 'Thriller']",102511,7.1,2019,116.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2019-03-22,us,20000000.0,"$175,006,930",254210310.0,2019,3,1171.05155
tt2709768,"['Adventure', 'Animation', 'Comedy']",161997,6.5,2016,87.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,2016-07-08,the secret life of pets,75000000.0,"$368,384,330",886750534.0,2016,7,1082.3340453333333
tt2713180,"['Action', 'Drama', 'War']",381993,7.6,2014,134.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,2014-10-17,fury,80000000.0,"$85,817,906",210315681.0,2014,10,162.89460125
tt2717822,"['Action', 'Crime', 'Thriller']",48427,5.4,2015,133.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2015-01-16,blackhat,70000000.0,"$8,005,980",19665004.0,2015,1,-71.90713714285715
tt2718492,['Drama'],46819,7.4,2013,82.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2014-05-02,ida,2600000.0,"$3,827,060",15298355.0,2014,5,488.39826923076924
tt2719848,"['Action', 'Adventure', 'Biography']",181133,7.1,2015,121.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,2015-09-18,everest,65000000.0,"$43,482,270",221297061.0,2015,9,240.4570169230769
tt2720826,"['Action', 'Biography', 'Drama']",6090,5.4,2016,95.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,2017-08-25,birth of the dragon,31000000.0,"$6,901,965",7220490.0,2017,8,-76.70809677419355
tt2722786,"['Adventure', 'Animation']",223,4.8,2014,85.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,2015-03-10,jungle shuffle,10000000.0,$0,360898.0,2015,3,-96.39102000000001
