tconst,genre,roi,month,production_category
tt1764651,Thriller,211.979256,8,medium
tt2495778,Thriller,253.26142000000002,7,medium
tt1772408,Thriller,-99.73981034482759,10,medium
tt1778304,Thriller,4040.79688,10,medium
tt1781922,Thriller,756.89032,8,medium
tt1781935,Thriller,-100.0,11,small
tt4218572,Thriller,84.66521999999998,11,medium
tt1790885,Thriller,156.40463809523808,12,medium
tt1800337,Thriller,-100.0,9,small
tt2023587,Thriller,887.3037733333333,1,medium
tt1817273,Thriller,213.40966,3,medium
tt2039393,Thriller,54.872124,12,medium
tt2924336,Thriller,54.872124,12,medium
tt9447594,Thriller,54.872124,12,medium
tt1833673,Thriller,-51.15158333333333,12,medium
tt1836212,Thriller,-100.0,1,small
tt1946381,Thriller,-99.635536,3,medium
tt3396636,Thriller,-99.635536,3,medium
tt1837703,Thriller,-76.33010769230769,10,medium
tt1841642,Thriller,55.60363333333334,10,small
tt1848832,Thriller,-100.0,7,medium
tt5442430,Thriller,74.01666551724138,3,medium
tt1869716,Thriller,-53.41606153846154,5,medium
tt1878841,Thriller,172.457325,5,small
tt4935746,Thriller,172.457325,5,small
tt1904996,Thriller,38.695394285714286,1,medium
tt1907668,Thriller,417.9304451612904,11,medium
tt1911600,Thriller,2.41532,2,medium
tt4741754,Thriller,445.48028125,3,medium
tt1913166,Thriller,-100.0,2,medium
tt1922679,Thriller,-98.4177,5,small
tt1922685,Thriller,-93.33605555555555,3,medium
tt3469244,Thriller,-93.33605555555555,3,medium
tt7598276,Thriller,-93.33605555555555,3,medium
tt1922777,Thriller,2824.260233333333,10,small
tt1930294,Thriller,-100.0,5,small
tt1935902,Thriller,-54.029666666666664,4,small
tt1945044,Thriller,1859.168,9,small
tt1961175,Thriller,8.42879365079365,9,medium
tt1961562,Thriller,-22.0189375,6,medium
tt3425402,Thriller,-22.0189375,6,medium
tt1972571,Thriller,140.45926666666665,7,medium
tt1974419,Thriller,-52.535959999999996,6,medium
tt2256514,Thriller,158.50220789473684,9,medium
tt1981128,Thriller,120.79600900000001,10,medium
tt1991245,Thriller,4141.1721,5,small
tt2011276,Thriller,-91.77663157894736,1,small
tt2024469,Thriller,344.76611,2,medium
tt7268744,Thriller,-93.98098620689656,6,medium
tt2032557,Thriller,-96.47512666666668,4,medium
tt2034139,Thriller,536.217675,3,small
tt2048865,Thriller,-100.0,12,small
tt2049518,Thriller,-100.0,8,small
tt2057392,Thriller,172.32924615384616,3,medium
tt2059171,Thriller,-98.8112,4,small
tt2073661,Thriller,-100.0,6,small
tt2545384,Thriller,196.92145846153846,3,large
tt8601408,Thriller,196.92145846153846,3,large
tt2077772,Thriller,-100.0,4,small
tt5022702,Thriller,-100.0,4,small
tt2084970,Thriller,1418.2697533333335,11,medium
tt2090488,Thriller,-100.0,2,small
tt2099556,Thriller,-96.01912903225808,4,small
tt2107644,Thriller,-100.0,9,small
tt2109184,Thriller,2756.35984,10,medium
tt2943946,Thriller,125.84368888888888,4,medium
tt4287320,Thriller,125.84368888888888,4,medium
tt2125681,Thriller,2617.9241142857145,4,small
tt2762738,Thriller,2617.9241142857145,4,small
tt6772950,Thriller,2617.9241142857145,4,small
tt2159988,Thriller,75.69172571428572,9,medium
tt2167202,Thriller,-34.36672777777777,8,medium
tt2172934,Thriller,39.14250000000001,2,medium
tt2180333,Thriller,-100.0,9,small
tt2201083,Thriller,279.2106779359431,12,medium
tt2184339,Thriller,2942.2193666666667,6,small
tt2190180,Thriller,-100.0,12,small
tt2193215,Thriller,184.037336,10,medium
tt2199571,Thriller,33.923288,3,medium
tt2205401,Thriller,249.98484,10,medium
tt3247714,Thriller,-91.483595,5,medium
tt2226495,Thriller,-100.0,12,small
tt2226519,Thriller,-98.5568,9,small
tt2229377,Thriller,-100.0,2,small
tt2241351,Thriller,246.17072222222217,5,medium
tt2243377,Thriller,29.80755625,10,medium
tt2249221,Thriller,-88.47357500000003,12,medium
tt6716346,Thriller,95.303086,10,medium
tt2263814,Thriller,-100.0,8,small
tt2267998,Thriller,504.20850655737706,10,medium
tt5811154,Thriller,-100.0,2,medium
tt2277308,Thriller,14.250858585858586,9,medium
tt3352390,Thriller,14.250858585858586,9,medium
tt2292959,Thriller,-75.05,8,small
tt2302755,Thriller,146.96989714285715,3,medium
tt6415838,Thriller,-100.0,4,small
tt2311428,Thriller,-99.61694117647059,8,small
tt2312718,Thriller,134.9789181818182,11,medium
tt2316204,Thriller,145.89819278350515,5,medium
tt2319456,Thriller,-100.0,9,small
tt2322441,Thriller,1327.4952525,2,medium
tt2325977,Thriller,-98.38903,7,medium
tt2333784,Thriller,109.461378,8,medium
tt2334879,Thriller,36.960258,6,large
tt3509804,Thriller,-98.176,3,small
tt2359024,Thriller,4.048095238095239,4,small
tt2363439,Thriller,-100.0,12,small
tt2364841,Thriller,101.70893333333332,10,medium
tt2364897,Thriller,-76.64159333333333,9,medium
tt2369135,Thriller,194.1963924242424,3,medium
tt2377322,Thriller,193.18872666666667,7,medium
tt2379713,Thriller,193.2069743333333,11,large
tt2380301,Thriller,-100.0,12,small
tt2387433,Thriller,691.5460285714287,2,small
tt2387589,Thriller,287.28492,10,medium
tt2402157,Thriller,132.13556666666665,8,medium
tt2406566,Thriller,227.81807666666663,7,medium
tt2442662,Thriller,-100.0,9,small
tt2443822,Thriller,582.20952,1,medium
tt3882082,Thriller,582.20952,1,medium
tt2446042,Thriller,582.6175499999998,1,medium
tt2473510,Thriller,679.59374,10,medium
tt2473682,Thriller,1718.09708,1,medium
tt2510028,Thriller,-97.40452173913044,9,small
tt2582500,Thriller,13.60665,11,medium
tt4972582,Thriller,5479.29612,1,medium
tt2693114,Thriller,-100.0,8,small
tt6857112,Thriller,1171.05155,3,medium
tt2717822,Thriller,-71.90713714285717,1,medium
tt2752758,Thriller,416.3726714285714,1,medium
tt2752772,Thriller,441.04225,8,medium
tt2759066,Thriller,-100.0,12,small
tt2797642,Thriller,-100.0,11,small
tt2820852,Thriller,699.3277863157895,4,large
tt2872718,Thriller,492.16962352941175,10,medium
tt2872732,Thriller,1043.76944,7,medium
tt2873282,Thriller,111.52443623188408,3,medium
tt2911666,Thriller,154.11667,10,medium
tt2924392,Thriller,-99.8944,5,small
tt2937898,Thriller,-55.765625,12,medium
tt3104930,Thriller,-100.0,1,small
tt3111864,Thriller,-100.0,10,small
tt3130704,Thriller,-100.0,12,small
tt3139764,Thriller,-65.9362,4,small
tt3157318,Thriller,-88.26799999999999,7,small
tt3170832,Thriller,178.94448461538462,10,medium
tt3181822,Thriller,1235.04845,1,small
tt3216348,Thriller,87.42071999999999,12,medium
tt3276924,Thriller,-62.65021348314607,11,medium
tt3300542,Thriller,225.323475,3,medium
tt3322940,Thriller,3851.7372307692303,10,medium
tt3346224,Thriller,-100.0,8,small
tt3393786,Thriller,166.57748166666667,10,medium
tt3522806,Thriller,174.3471,8,medium
tt3605418,Thriller,216.4258,10,small
tt3666210,Thriller,-100.0,12,small
tt3669462,Thriller,-41.8832,12,small
tt3682448,Thriller,306.24584500000003,10,medium
tt3683702,Thriller,-100.0,11,small
tt3687310,Thriller,-94.47508571428571,11,medium
tt3713166,Thriller,6336.4198000000015,4,small
tt4023894,Thriller,428.06651428571433,4,medium
tt3766354,Thriller,147.34172987012988,7,medium
tt3774114,Thriller,-29.238164,9,medium
tt3813310,Thriller,-97.12684,8,medium
tt3835080,Thriller,-38.48486666666667,10,small
tt4044464,Thriller,-100.0,1,small
tt4046784,Thriller,409.1248557377049,9,medium
tt4052882,Thriller,813.5649384615384,6,medium
tt4060866,Thriller,-100.0,5,medium
tt4062536,Thriller,-23.84994,4,medium
tt4154916,Thriller,-100.0,11,small
tt6072400,Thriller,-88.27620333333334,4,medium
tt7232438,Thriller,-88.27620333333334,4,medium
tt4196776,Thriller,246.80693,7,large
tt4340720,Thriller,-100.0,9,small
tt7958736,Thriller,786.0125,5,medium
tt4477536,Thriller,575.1829436363638,2,medium
tt4504044,Thriller,229.82853333333333,2,medium
tt4540710,Thriller,-57.11316666666667,11,medium
tt4550098,Thriller,43.99413777777778,11,medium
tt4560436,Thriller,89.41463142857144,8,medium
tt4598720,Thriller,1126.517525,1,medium
tt6823368,Thriller,1126.517525,1,medium
tt4630562,Thriller,393.93850679999997,4,large
tt4638148,Thriller,-95.13584337349398,2,small
tt4799050,Thriller,134.22178499999998,6,medium
tt4995858,Thriller,-76.20573333333334,9,medium
tt5052448,Thriller,5007.35902,2,medium
tt5140878,Thriller,1935.8991,8,medium
tt5308322,Thriller,2400.2052,10,medium
tt5690360,Thriller,417.23644,8,medium
tt5726086,Thriller,1578.85588,1,medium
tt5734576,Thriller,613.0897833333332,11,medium
tt5758778,Thriller,143.2924272,7,large
tt5968394,Thriller,-64.0268,3,medium
tt6000478,Thriller,-41.059036363636366,11,medium
tt6053438,Thriller,10.707771428571428,5,small
tt6063050,Thriller,133.13918,3,medium
tt6333060,Thriller,-100.0,2,medium
tt6499752,Thriller,451.7761666666667,6,small
tt6802308,Thriller,86.98733333333334,2,medium
tt7043012,Thriller,-100.0,2,medium
tt7690670,Thriller,29.52238125,6,medium
tt7837402,Thriller,-100.0,12,small
tt0383010,Family,80.17416333333334,4,medium
tt0433035,Family,139.8912190909091,10,large
tt0492389,Family,12.400505714285714,4,medium
tt0493949,Family,83.13080666666667,7,medium
tt0808510,Family,134.60497083333334,1,medium
tt0814255,Family,134.7903936842105,2,medium
tt0837562,Family,345.30095529411767,9,medium
tt0848537,Family,162.79444099999998,5,medium
tt0903624,Family,306.8014272000001,12,large
tt0938283,Family,113.14258733333334,7,large
tt0963966,Family,36.24145,7,large
tt0970179,Family,0.026546666666666663,11,large
tt0980970,Family,169.79803225806452,12,large
tt1014759,Family,412.745555,3,large
tt1028576,Family,72.50356285714284,10,medium
tt1041804,Family,-77.25998222222222,11,medium
tt1047540,Family,383.329532,12,medium
tt1051904,Family,173.97469655172412,10,medium
tt1067774,Family,98.433845,7,medium
tt1105355,Family,-98.2344,2,small
tt1109624,Family,370.52563090909086,1,medium
tt1142977,Family,108.0789435897436,10,medium
tt1155076,Family,779.437345,6,medium
tt1196141,Family,413.02873999999997,3,medium
tt1204342,Family,257.71538222222216,11,medium
tt1222817,Family,113.50690625,7,medium
tt1273678,Family,66.97449285714285,1,medium
tt1287468,Family,32.972215294117646,7,medium
tt1305591,Family,-73.63349466666666,3,large
tt1320261,Family,107.15879285714284,12,large
tt1323594,Family,687.6298159420288,7,medium
tt3104228,Family,-40.89794347826086,6,medium
tt1376213,Family,-100.0,1,medium
tt1389137,Family,137.458146,12,medium
tt1390539,Family,-78.01472000000003,3,small
tt1392197,Family,79.79186,6,medium
tt1414382,Family,64.19472499999999,9,medium
tt1425922,Family,-58.37065714285714,11,medium
tt1430615,Family,-36.82830000000001,2,medium
tt1450328,Family,-75.18406666666667,2,small
tt1460798,Family,-100.0,8,medium
tt1462054,Family,7.915066666666666,4,small
tt1462769,Family,38.1228975,8,medium
tt1472584,Family,-54.36919999999999,10,medium
tt1483010,Family,384.61527086614166,3,large
tt1487931,Family,39.321473333333344,12,medium
tt6680792,Family,-92.54214285714286,10,small
tt1520498,Family,-94.670465,8,medium
tt4051858,Family,294.45794666666666,8,medium
tt1564349,Family,159.6452,9,medium
tt4991978,Family,85.40891089108909,4,medium
tt1587310,Family,321.40929722222216,5,large
tt1596346,Family,161.9925111111111,4,medium
tt1604171,Family,34.5397875,4,medium
tt1620680,Family,29.51639029126213,3,large
tt1623205,Family,145.17952549999995,3,large
tt1634003,Family,-44.29404,8,small
tt2123342,Family,-44.29404,8,small
tt2071483,Family,388.1348525714286,6,large
tt1640714,Family,-100.0,12,small
tt1650043,Family,309.41774444444445,3,medium
tt1661199,Family,462.685634736842,3,medium
tt1663628,Family,-100.0,12,small
tt1669617,Family,138.32958333333335,4,small
tt1698641,Family,262.06888214285715,10,medium
tt2941230,Family,-88.75400384615385,3,medium
tt1823664,Family,115.1225,12,medium
tt1854564,Family,123.17728222222222,8,medium
tt1929263,Family,740.9691583333333,4,medium
tt1945037,Family,760.4842,6,medium
tt1964418,Family,21.54559882352941,5,large
tt3231362,Family,-99.94,12,small
tt2023453,Family,251.0440681818182,8,medium
tt2097333,Family,-84.07897647058823,11,medium
tt4244998,Family,95.34288823529413,8,medium
tt2183034,Family,224.4195769230769,7,medium
tt3149360,Family,-100.0,12,small
tt3040964,Family,450.2025982857143,4,large
tt2247476,Family,100.92608,8,medium
tt2304459,Family,-45.08150000000001,10,small
tt2771200,Family,686.99981625,3,large
tt3369806,Family,118.290785,6,medium
tt2428672,Family,-100.0,11,medium
tt2510894,Family,486.87537249999997,9,medium
tt2536448,Family,84.62748461538463,12,medium
tt2543472,Family,1423.0235599999999,11,medium
tt2567026,Family,62.898889411764706,5,large
tt2638024,Family,-100.0,8,small
tt2692250,Family,178.54852047244094,12,large
tt2739338,Family,-72.37387142857142,11,medium
tt2950418,Family,-77.77674444444446,8,medium
tt2978462,Family,60.62370277777778,9,medium
tt3183660,Family,345.7793627777778,11,large
tt3332064,Family,1.0173153333333331,10,large
tt3401748,Family,46.246128571428564,12,medium
tt3421204,Family,-100.0,12,small
tt3470600,Family,745.9397186666667,12,medium
tt3614530,Family,-52.62126000000001,10,medium
tt3691740,Family,42.60477142857143,7,large
tt3861390,Family,102.94377764705881,3,large
tt4062896,Family,-100.0,12,small
tt4123430,Family,226.11004300000002,11,large
tt4162992,Family,-100.0,10,small
tt4257926,Family,467.68258461538477,3,medium
tt4453560,Family,-100.0,10,medium
tt4590482,Family,-98.2279,12,small
tt4902904,Family,15.1896,1,small
tt4981636,Family,174.25050588235294,10,medium
tt5028340,Family,162.71424461538462,12,large
tt5314190,Family,-85.416172,4,medium
tt5523010,Family,28.1368690744921,11,large
tt5664636,Family,166.54708,10,medium
tt6003368,Family,61.86171363636363,5,medium
tt6139732,Family,240.2386340659341,5,large
tt6450186,Family,1122.917442857143,3,medium
tt6811018,Family,-51.951786440677964,1,medium
tt0431021,Mystery,492.3218857142857,8,medium
tt0470752,Mystery,195.06455384615384,4,medium
tt0498381,Mystery,231.669132,2,medium
tt0837563,Mystery,421.4340285714286,4,medium
tt0872230,Mystery,-33.09012,10,medium
tt0905372,Mystery,-27.439268421052628,10,medium
tt0944835,Mystery,123.57730307692309,7,large
tt1701990,Mystery,-100.0,4,medium
tt1015471,Mystery,-99.31299999999999,4,small
tt1034415,Mystery,-64.826925,10,medium
tt1646127,Mystery,2876.1302,7,medium
tt4786282,Mystery,2876.1302,7,medium
tt1092634,Mystery,-68.988156,10,medium
tt2072227,Mystery,-68.988156,10,medium
tt1924429,Mystery,41.212825,4,medium
tt1924429,Mystery,-100.0,12,small
tt3118452,Mystery,-99.4988,8,small
tt1130884,Mystery,274.3272275,2,medium
tt1139328,Mystery,45.627757777777774,2,medium
tt1147681,Mystery,-100.0,12,small
tt1799508,Mystery,-100.0,12,small
tt1161864,Mystery,162.55131621621618,1,medium
tt1175709,Mystery,-95.631915,12,medium
tt1179933,Mystery,2065.728440000001,3,medium
tt1204977,Mystery,1966.01264,10,medium
tt1211956,Mystery,48.19423571428572,10,medium
tt1219289,Mystery,476.16636666666665,3,medium
tt1224378,Mystery,31.71834615384616,6,medium
tt1226273,Mystery,38.02076,1,medium
tt2698966,Mystery,133.02026999999998,8,medium
tt1242460,Mystery,53.78975714285714,1,medium
tt1255953,Mystery,135.85798529411767,9,medium
tt1262416,Mystery,139.973975,4,medium
tt1273221,Mystery,-94.57835,10,medium
tt1314655,Mystery,533.54114,9,medium
tt1327601,Mystery,-100.0,3,small
tt1327709,Mystery,43.75565714285714,6,medium
tt1328873,Mystery,-100.0,12,small
tt1340800,Mystery,287.87052857142857,12,medium
tt3279418,Mystery,-40.89794347826086,6,medium
tt1371111,Mystery,28.110935294117645,10,large
tt1372689,Mystery,-84.96878947368421,7,small
tt1386703,Mystery,69.4848704,8,large
tt1392214,Mystery,146.52674347826087,9,medium
tt1399683,Mystery,706.57755,6,small
tt1401152,Mystery,240.3077075,2,medium
tt1411697,Mystery,633.08038125,5,medium
tt1441326,Mystery,443.8911,10,small
tt1446714,Mystery,221.958612,6,large
tt1745686,Mystery,49.84206666666667,5,small
tt1457767,Mystery,1490.0007050000002,7,medium
tt1462041,Mystery,-16.715668,9,medium
tt1462758,Mystery,970.1225064774986,9,small
tt1486185,Mystery,118.28200476190477,3,medium
tt1486192,Mystery,17.699234615384615,4,medium
tt3387542,Mystery,307.4923,1,medium
tt4178092,Mystery,1079.56954,8,medium
tt1496422,Mystery,-67.77869600000001,10,medium
tt2123129,Mystery,-95.89594444444445,9,medium
tt5618160,Mystery,-95.89594444444445,9,medium
tt5797456,Mystery,132.09891489361704,11,medium
tt1540011,Mystery,289.85577,9,medium
tt1568346,Mystery,165.97107777777774,12,medium
tt1590193,Mystery,154.96357749999999,1,medium
tt1591095,Mystery,6558.059066666668,4,small
tt1594562,Mystery,34.87133333333333,2,small
tt1600195,Mystery,147.56673999999998,9,medium
tt3567288,Mystery,1873.55632,9,medium
tt1610996,Mystery,-87.77857142857141,12,small
tt1631707,Mystery,-100.0,4,small
tt1650062,Mystery,415.94549,6,medium
tt1670345,Mystery,357.0256,5,medium
tt1675846,Mystery,-100.0,9,small
tt1691916,Mystery,278.91364,3,medium
tt1712170,Mystery,1.2193114285714286,10,medium
tt1715336,Mystery,-72.46047102233388,6,small
tt1726592,Mystery,-11.07464090909091,10,medium
tt1741273,Mystery,63.040095,11,medium
tt1748207,Mystery,218.10962962962958,4,small
tt1758810,Mystery,23.503274285714284,10,medium
tt2909932,Mystery,-100.0,3,small
tt1767382,Mystery,730.538,3,small
tt1772240,Mystery,430.35638,9,medium
tt1772261,Mystery,-100.0,8,small
tt2495778,Mystery,253.26142000000002,7,medium
tt6722030,Mystery,350.0733875,5,medium
tt1778304,Mystery,4040.79688,10,medium
tt1790864,Mystery,924.4701794117647,9,medium
tt1791682,Mystery,75.03828,3,medium
tt1800337,Mystery,-100.0,9,small
tt1838722,Mystery,-100.0,10,small
tt1839642,Mystery,-71.028075,3,small
tt1840309,Mystery,224.72348823529407,3,medium
tt1840417,Mystery,172.82846666666663,9,medium
tt2219370,Mystery,-100.0,6,small
tt1844203,Mystery,-99.891825,2,small
tt1856101,Mystery,40.193193513513506,10,large
tt1922777,Mystery,2824.260233333333,10,small
tt1945044,Mystery,1859.168,9,small
tt1958007,Mystery,-100.0,4,small
tt1961562,Mystery,-22.0189375,6,medium
tt1991245,Mystery,4141.1721,5,small
tt2005374,Mystery,-70.74239583333333,8,medium
tt2024469,Mystery,344.76611,2,medium
tt2039338,Mystery,125.86868999999999,9,medium
tt2053463,Mystery,122.47379333333332,2,medium
tt2071441,Mystery,-56.828185950413214,11,medium
tt2109184,Mystery,2756.35984,10,medium
tt3166734,Mystery,95.34288823529413,8,medium
tt2140379,Mystery,29.489688461538464,7,medium
tt2180333,Mystery,-100.0,9,small
tt2190180,Mystery,-100.0,12,small
tt2243377,Mystery,29.80755625,10,medium
tt2267998,Mystery,504.20850655737706,10,medium
tt2496400,Mystery,-100.0,4,small
tt6415838,Mystery,-100.0,4,small
tt2311428,Mystery,-99.61694117647059,8,small
tt2317796,Mystery,-100.0,1,small
tt2325977,Mystery,-98.38903,7,medium
tt2345112,Mystery,-83.83646999999998,10,medium
tt2366608,Mystery,0.4822,4,small
tt2377322,Mystery,193.18872666666667,7,medium
tt3631112,Mystery,287.28492,10,medium
tt2388715,Mystery,782.3099199999998,4,medium
tt2400463,Mystery,-64.51639999999999,4,small
tt2406566,Mystery,227.81807666666663,7,medium
tt2436386,Mystery,174.24530833333333,1,medium
tt3882082,Mystery,582.20952,1,medium
tt2473510,Mystery,679.59374,10,medium
tt2473682,Mystery,1718.09708,1,medium
tt2543164,Mystery,332.1870085106383,11,medium
tt2582500,Mystery,13.60665,11,medium
tt2637294,Mystery,-8.381114285714286,2,medium
tt2649554,Mystery,-57.33194444444445,3,medium
tt2837336,Mystery,-100.0,8,small
tt6857112,Mystery,1171.05155,3,medium
tt2752758,Mystery,416.3726714285714,1,medium
tt2752772,Mystery,441.04225,8,medium
tt2771372,Mystery,-41.91028333333333,3,medium
tt2800038,Mystery,-82.9662,9,medium
tt2870612,Mystery,736.4813200000001,8,medium
tt2910814,Mystery,-33.36695,6,small
tt2918436,Mystery,667.1862,2,medium
tt3235888,Mystery,1062.5377500000004,3,small
tt3319920,Mystery,-20.87813,10,medium
tt3322940,Mystery,3851.7372307692303,10,medium
tt3348730,Mystery,924.45196,10,medium
tt3402236,Mystery,528.9504181818181,11,medium
tt3460252,Mystery,138.49175161290324,12,medium
tt3504048,Mystery,-84.20913333333333,10,small
tt3622592,Mystery,612.0873666666666,7,medium
tt3658772,Mystery,-78.61353636363636,2,medium
tt3669462,Mystery,-41.8832,12,small
tt3713166,Mystery,6336.4198000000015,4,small
tt3844362,Mystery,482.99800000000005,6,small
tt4263482,Mystery,1055.8434285714286,2,small
tt4361050,Mystery,809.2429555555557,10,medium
tt4598720,Mystery,1126.517525,1,medium
tt5144236,Mystery,1126.517525,1,medium
tt4638148,Mystery,-95.13584337349398,2,small
tt4695012,Mystery,294.40406,6,medium
tt4761916,Mystery,1543.4588,7,small
tt5052448,Mystery,5007.35902,2,medium
tt5109784,Mystery,41.770253333333336,9,medium
tt5140878,Mystery,1935.8991,8,medium
tt5308322,Mystery,2400.2052,10,medium
tt5690360,Mystery,417.23644,8,medium
tt5726086,Mystery,1578.85588,1,medium
tt5734576,Mystery,613.0897833333332,11,medium
tt5932728,Mystery,-79.09106799999998,5,medium
tt6053438,Mystery,10.707771428571428,5,small
tt6476140,Mystery,-54.531884,1,medium
tt6628394,Mystery,-8.736315625,10,medium
tt7043012,Mystery,-100.0,2,medium
tt7153766,Mystery,849.6620666666665,3,small
